stop_lon,stop_name,stop_lat,stop_id,location_type,parent_station
-0.1883249,Asaviola,5.6042364,SA5040133318,1,
-0.1878624,Bostal Curve,5.6056102,SA5040133319,1,
-0.2490504,Las Palmas,5.6068938,SA5022199348,1,
-0.2159547,Forestry,5.6173255,5034072898,0,SA5034072898
-0.3074529,Agya Appiah,5.7158309,5009983530,0,SA5009983530
-0.2424338,St. Johns,5.6388495,4286137016,0,SA4286137016
-0.3123328,Sapeiman,5.7287391,5009983531,0,SA5009980412
-0.2081505,Railway,5.6078213,5034072897,0,SA5034072897
-0.2483771,USA,5.5322769,SA4997810035,1,
-0.1761758,Post Office,5.5853445,4995095759,0,SA4995095759
-0.2559185,Mampong,5.6015887,SA3154441074,1,
-0.2552293,Camara (Station),5.5366004,SA5025315895,1,
-0.2526934,Mangoase,5.5356807,SA5025315896,1,
-0.250495,Camara Junction,5.5356732,SA5025315897,1,
-0.2486018,Nku Kpotoi,5.535621,SA5025315898,1,
-0.2475464,IBE (Camara),5.5356405,SA5025315899,1,
-0.2169013,Taxi Rank Alajo,5.5960336,5037296283,0,SA5037296283
-0.2344091,Abossey Okai Zongo Junction,5.5561093,SA5111702009,1,
-0.2390114,Mataheko,5.5604305,SA5111702008,1,
-0.2361305,Presby junction,5.5741479,SA5045437550,1,
-0.2355617,First junction,5.5724138,SA5045437551,1,
-0.3819991,Tuba,5.546819,SA4740602044,1,
-0.1819222,Zenith,5.5653136,SA5033271032,1,
-0.2126905,Mami Dokuno,5.5701548,SA5033271033,1,
-0.1828747,Christian Council,5.5533827,SA5033271030,1,
-0.1814955,Kelewele,5.5536435,SA5033271031,1,
-0.1416218,Second Juction,5.5856485,SA5010786348,1,
-0.2005471,Nima Roundabout,5.5781224,SA5028866874,1,
-0.2088476,Accra Salaga,5.5405534,SA5025315901,1,
-0.1911487,Dzorwulu Junction,5.6184985,4461423012,0,SA3073421167
-0.1971821,Curve,5.5815185,SA5040165405,1,
-0.2717567,Second Curve,5.6344909,SA5040597020,1,
-0.1986659,School Junction Nima,5.5780331,SA5040165406,1,
-0.2183589,UTC,5.5380377,5023043119,0,SA5022509201
-0.1947939,Mamobi Market,5.5938906,SA5040165402,1,
-0.2422987,Abodwe,5.5351291,5027248833,0,SA4998045793
-0.1751118,Fire Stone,5.6712951,4997071024,0,SA4997071024
-0.1782402,UPS,5.6607021,4997071027,0,SA4997071027
-0.1770577,Atomic First,5.6662381,4997071026,0,SA4997071026
-0.2437244,Alomo Junction,5.5268044,5027248837,0,SA5027248837
-0.2524267,Taifa Junction,5.6495117,5008338671,0,SA5008220726
-0.2046504,Haatso,5.6672765,SA5041051499,1,
-0.2512271,Taifa Junction,5.6483787,5008338673,0,SA5008220726
-0.2490542,Alhadji No Front,5.6166925,SA5010303808,1,
-0.251604,Rasta Park,5.6325717,SA5010303809,1,
-0.2780232,Transformer Sowutuom,5.6220017,5095915260,0,SA5095915260
-0.2422749,Tea Gadern,5.5276379,5027248838,0,SA5027248838
-0.1992563,GSL,5.6168459,4997071029,0,SA4997071029
-0.1794792,Airport Junction,5.6219506,4997071028,0,SA4997071028
-0.3538303,Ayigbe Town,5.5502324,5010113604,0,SA5008726864
-0.1599998,Total,5.5591382,5023989063,0,SA5023989063
-0.2216032,Market,5.5512025,5082619899,0,SA5082619899
-0.2504105,Mamprobi Alhaji Station,5.5309718,4998004817,0,SA4998004817
-0.1531001,Police Station La,5.5613376,5023989060,0,SA5023989060
-0.2428767,Junction,5.534047,4998004819,0,SA4998004819
-0.2476161,JB Spot,5.531242,4998004818,0,SA4998004818
-0.2438919,Junction Appiah Danquah,5.5467066,SA5102983310,1,
-0.1975412,Pig Farm Junction,5.601231,5079586574,0,SA4982950474
-0.1894146,Kaukudi,5.5931947,5079586575,0,SA5079513347
-0.1918205,Library,5.5885563,5079586576,0,SA5079586576
-0.1924785,441,5.5868755,5079586577,0,SA5079586577
-0.2258668,Curve,5.6196832,5079586572,0,SA5079586572
-0.2250184,Vulcanizer,5.6196274,5079586573,0,SA5079586573
-0.1943796,Nima Junction,5.5826114,5079586578,0,SA5079513345
-0.199547,Sunny FM,5.5709431,5079586579,0,SA5030249501
-0.1187405,Boola ho,5.6047662,5028483798,0,SA5028483798
-0.1200311,Lekma,5.6041248,5028483799,0,SA5028483799
-0.2401984,Best Point,5.6353158,SA4990252726,1,
-0.2409738,Mile 7 Junction,5.6342088,SA4990252727,1,
-0.233974,Kaneshie Last Stop,5.5662033,5064268096,0,SA4995193050
-0.234168,Welfare,5.5691119,5064268097,0,SA5064268097
-0.2365271,Dome Crossing,5.6471683,SA4990252722,1,
-0.2370387,Adehyeman,5.6455626,SA4990252723,1,
-0.2374285,Dome Old Station,5.6516641,SA4990252721,1,
-0.2269653,Azumah Nelson Complex,5.5750903,SA4992650310,1,
-0.2323568,Sunlight,5.5902545,5064268098,0,SA4997071031
-0.2326527,Drug Store,5.590827,5064268099,0,SA5064268099
-0.2429117,Presby Junction,5.6330591,SA4990252728,1,
-0.2441669,Mile 7 Park,5.6322471,SA4990252729,1,
-0.2698644,Kwashieman,5.5893862,SA5008726860,1,
-0.2879177,McCarthy,5.5670112,SA5008726861,1,
-0.3224709,Modex,5.5530226,SA5008726863,1,
-0.1844207,Five junction,5.552308,5029276337,0,SA5029276337
-0.4005726,Galelia Market,5.5381989,SA5008726866,1,
-0.1711675,Wass,5.7045087,5020636351,0,SA5020636351
-0.1522422,Palm Wine,5.5763849,5011681556,0,SA4400503928
-0.1496981,Kpogas,5.5726689,5011681557,0,SA5010786355
-0.2113101,Ridge,5.59762,5043729312,0,SA5043729312
-0.2963368,Block Factory,5.6203528,5084325666,0,SA5084325666
-0.2528996,Bombay,5.5956803,SA5030894253,1,
-0.2836777,White House,5.7147037,5024322023,0,SA5024322023
-0.2736525,Opetekwei,5.5276577,SA5027186818,1,
-0.2226898,Railway,5.5870939,5049594492,0,SA5049594492
-0.2864823,Afiaman Pamprom,5.7099642,5024322024,0,SA5024322024
-0.2102472,One Way,5.5370285,SA5024303420,1,
-0.213544,Circle Lido,5.5715044,5040124408,0,SA5039908066
-0.2890952,Block factory Sowutuom,5.6311019,SA5095822094,1,
-0.1503211,Christian Centre,5.6384485,5109596753,0,SA5109596752
-0.2101658,Top Radio,5.5770384,SA5054364798,1,
-0.2139185,Adabraka Market,5.5630962,SA4994875970,1,
-0.2357075,PnP Junction,5.5991258,SA4994875971,1,
-0.2490471,Ashtown,5.559346,SA5027285560,1,
-0.2142356,Circle (Alajo Station),5.5711437,5037296278,0,SA5037296278
-0.2718504,Mayera/Adusa,5.7356167,SA5024320814,1,
-0.2434774,Club Corner,5.5582163,SA5027285561,1,
-0.1266431,Bishop,5.6748025,SA5064974030,1,
-0.2454483,Abotare,5.6051606,5035800240,0,SA4990162110
-0.2380144,Mallam Station,5.566669,SA5051112452,1,
-0.2342995,Kaneshie Market,5.5644409,SA5051112453,1,
-0.2516826,Abrantie,5.6052237,3154428908,0,SA3154428908
-0.2403812,Emmanuel,5.6809851,SA5035642555,1,
-0.2031894,Manmay,5.6761342,SA5113195630,1,
-0.2653242,Attah Junction,5.6102493,SA4983237018,1,
-0.1918167,Immigration,5.5693854,5113398164,0,SA5113398164
-0.2048955,Islamic,5.698154,SA5113195637,1,
-0.2571886,Lapaz Market,5.6074265,SA4983237011,1,
-0.2549457,Lapaz Community Junction,5.606581,SA4983237010,1,
-0.2604171,Tabora Number2,5.6060498,SA4983237013,1,
-0.2586053,Tabora Number 3,5.6072264,SA4983237012,1,
-0.2623911,Race Course Blue Gate,5.6074933,SA4983237015,1,
-0.260941,Ahenfie,5.606501,SA4983237014,1,
-0.2640514,Container Race Course,5.6090589,SA4983237017,1,
-0.2632488,School Junction Race Course,5.6082761,SA4983237016,1,
-0.2390579,Sempe First,5.5385926,4998045789,0,SA4980974743
-0.2128873,NDC,5.5792706,SA4998106217,1,
-0.2471764,Abeka Lapaz,5.6094993,4990252736,0,SA4980841285
-0.244496,Vulcanizer,5.5820379,SA5037690453,1,
-0.2484473,Family Life,5.6224046,4990252734,0,SA4990252734
-0.2505962,Mile 7 T-Junction,5.6263989,4990252733,0,SA4990252733
-0.2426672,Datus,5.5820319,SA5037690454,1,
-0.2460741,Jesus and Mary,5.6308278,4990252731,0,SA4990252731
-0.2451977,Masalaashi,5.6314823,4990252730,0,SA4990252730
-0.2642468,Exhibition,5.5373987,5027216642,0,SA5027216642
-0.2035456,Sea Theatre,5.6114863,SA5047020126,1,
-0.2463636,Akoshi Junction Mamprobi,5.5355357,SA5022509207,1,
-0.0279198,Washing Bay,5.685137,SA4999589685,1,
-0.0327126,Ashaiman,5.6869137,SA4999589684,1,
-0.2079011,Mallata,5.5776657,SA5112961115,1,
-0.2311246,Bridge,5.6836872,SA5035642557,1,
-0.2504583,Chokor/ Chemuna,5.5262029,5058534295,0,SA5043547849
-0.1966034,Gutter,5.5881572,5040165403,0,SA5028866873
-0.2632488,School Junction Race Course,5.6082761,4983237016,0,SA4983237016
-0.2623911,Race Course Blue Gate,5.6074933,4983237015,0,SA4983237015
-0.1939158,Accra Girls,5.598149,5040165400,0,SA4982950473
-0.2604171,Tabora Number2,5.6060498,4983237013,0,SA4983237013
-0.1986659,School Junction Nima,5.5780331,5040165406,0,SA5040165406
-0.2571886,Lapaz Market,5.6074265,4983237011,0,SA4983237011
-0.1982404,Nima Station,5.5819737,5040165404,0,SA5030650718
-0.1747326,Accra Mall Roundabout,5.6220398,3045917870,0,SA3045917870
-0.285949,Mallam Junction,5.5698342,4739884021,0,SA4462281289
-0.2015221,Polyclinic Junction,5.5894988,5119159350,0,SA5119159350
-0.1740477,Accra Mall,5.6227677,3045917876,0,SA3045917876
-0.1655281,Action Chapel,5.6267821,5064916989,0,SA5064890132
-0.0099318,Community 8,5.6732099,SA4992783152,1,
-0.0139995,Tema Motorway Total,5.6826001,SA4992783153,1,
0.0031339,Tema Main Harbour,5.6452868,SA4992783151,1,
-0.2185707,Neoplan,5.5695212,SA4992783156,1,
-0.025778,Ashaiman Overhead,5.6820534,SA4992783154,1,
-0.1176802,Trasacco,5.6450566,SA4992783155,1,
-0.2408005,Demod,5.5890142,SA5026151285,1,
-0.2347146,2nd Lotto kiosk,5.681497,SA5035642556,1,
-0.2010513,Accra New Tema Station,5.5486693,5058534290,0,SA5005030180
-0.2640514,Container Race Course,5.6090589,4983237017,0,SA4983237017
-0.2527234,Airport,5.6533152,SA5008220725,1,
-0.2144044,Adabraka,5.5649038,SA5040075675,1,
-0.2168103,Avenor,5.580647,SA5040075676,1,
-0.2101294,Olympic junction,5.5852405,SA5040075677,1,
-0.2008508,Vulcanizer,5.611814,5047020127,0,SA5047020127
-0.2304628,Green Hand,5.5820723,4995193047,0,SA4992650309
-0.2652411,Kofi ne Ama,5.5324576,SA5000179129,1,
-0.2651323,Seven Great,5.5352343,SA5000179128,1,
-0.2647419,Exhibition (Dansoman),5.5379064,SA5000179127,1,
-0.2601868,Abomatte,5.5626814,SA5001014675,1,
-0.2645687,Dansoman Police Station,5.5435269,SA5000179125,1,
-0.2352465,Kaneshie Market Station,5.5658238,4995193049,0,SA4995193049
-0.207511,Deeper life junction,5.5911932,SA5040075678,1,
-0.2080939,Ojawe,5.5950069,SA5040075679,1,
-0.2644759,Mama's Inn,5.554371,SA5000179121,1,
-0.1994537,WAEC,5.5647504,SA5020525325,1,
-0.2919485,Fusi Junction,5.6983793,SA5008589263,1,
-0.1613522,Beduwa,5.6424108,SA5020282545,1,
-0.1525619,Flower Pot,5.6267862,4990644994,0,SA4990644994
-0.2466865,Abeka Lapaz,5.6072099,4990644995,0,SA4980841285
-0.18729,Agbogba Junction,5.6672969,4972695858,0,SA4972695858
-0.1295281,Zain Office,5.636397,4990644990,0,SA4990644990
-0.1328471,Cylinder,5.6350484,4990644991,0,SA4990644991
-0.1412343,Second,5.6316199,4990644992,0,SA4990644992
-0.1430386,Energy,5.6308497,4990644993,0,SA4990644993
-0.2264412,Old Melcom,5.5876185,SA5049651138,1,
-0.3038519,Weija Junction,5.5559137,SA5008691263,1,
-0.3096742,Tetegu,5.5539403,SA5008691262,1,
-0.342076,Shoprite,5.5463936,SA5008691260,1,
-0.1795016,Legon First,5.6489286,4981090380,0,SA4981090380
-0.2161393,Timber Market,5.5434076,SA5041288969,1,
-0.2595904,Kata,5.6022547,SA5010113614,1,
-0.2270166,1st stop,5.5294972,5102717949,0,SA5102717949
-0.2729429,Vineyard,5.5859568,SA5010113612,1,
-0.3354833,Block Factory,5.5488549,SA5010113610,1,
-0.2779412,Water Works,5.5798023,SA5010113611,1,
-0.2077946,Total,5.5652032,5031643334,0,SA5031643334
-0.1976165,Roundabout Ridge,5.5599174,5031643335,0,SA5031643335
-0.1904382,Stadium,5.5534727,5031643336,0,SA5031633792
-0.1691411,Bawaleshie Traffic Light,5.6416293,5047154062,0,SA5047154062
-0.2355746,Wolarm,5.5277463,SA5047542830,1,
-0.2335019,Galilee,5.5281617,SA5047542831,1,
-0.232268,Asoredan ho,5.531474,4980974749,0,SA4980974749
-0.2279085,Korle beach resort,5.5293018,SA5047542833,1,
-0.2193863,Korle er naa,5.5314145,SA5047542834,1,
-0.2945457,CP,5.6187165,SA5084325667,1,
-0.2963368,Block Factory,5.6203528,SA5084325666,1,
-0.237113,Orgle-Road,5.5864599,SA5026574430,1,
-0.250409,Mamprobi Alhaji Station,5.530924,5058534294,0,SA4998004817
-0.3087365,Ablekuma Junction,5.6269624,SA5084325663,1,
-0.313538,Ablekuma Park,5.6273138,SA5084325662,1,
-0.3201353,Bokorbokor,5.6290685,SA5084325661,1,
-0.3235555,Ablekuma CP,5.6316851,SA5084325660,1,
-0.2346773,Tsofi,5.5786,SA5026603974,1,
-0.2448241,Great Lamptey,5.5577071,SA5045459190,1,
-0.2942715,Nsunfa,5.6164455,SA5084325668,1,
-0.2927873,Royco,5.6437336,5021041020,0,SA5021004836
-0.2782642,Osofo Ama,5.7226657,5024320819,0,SA5024320819
-0.2770536,Fase Junction,5.7239004,5024320818,0,SA5024320818
-0.2765037,Mayera Market,5.7262195,5024320817,0,SA5024320817
-0.2758552,Okaiman Junction,5.7284153,5024320816,0,SA5024320816
-0.2726838,Adusah Quarters,5.7325085,5024320815,0,SA5024320815
-0.2718504,Mayera/Adusa,5.7356167,5024320814,0,SA5024320814
-0.2449816,Container,5.6129948,5024320813,0,SA4990423834
-0.2397401,Mamprobi Police Station,5.533956,5083164018,0,SA5083164018
-0.2856258,Heavenly Church,5.6270753,SA5084834966,1,
-0.1273401,Obinim,5.6728844,5064974031,0,SA5064974031
-0.2656221,Odorkor official town,5.5872685,SA5084834963,1,
-0.2238648,Ashfoam Junction,5.5823796,5014786531,0,SA5014716656
-0.2363187,Good Shepherd,5.5838794,SA5045217690,1,
-0.164944,Bawaleshie Second,5.6420983,SA3133741256,1,
-0.1985794,Agric,5.5478404,SA5024136421,1,
-0.2454041,New Fadama (Market),5.59614,SA5026407991,1,
-0.1896006,Castle Junction,5.5496516,SA5024136423,1,
-0.1946039,Ministries,5.5487527,SA5024136422,1,
-0.1855936,Second Stop/Ataa Adjettey,5.5504446,SA5024136424,1,
-0.3022059,Galilee,5.6234872,SA5084325665,1,
-0.2356854,Five Five,5.57281,SA5026603976,1,
-0.2228677,Abofu,5.613729,2917277221,0,SA2917277220
-0.2475403,Mataheko Quarters,5.5719739,SA5022354481,1,
-0.1996262,Old Tema Station,5.5499452,5035775005,0,SA5035775005
-0.2552249,Akoo Store,5.5497411,SA5022509212,1,
-0.1942183,Power House,5.599705,5040165399,0,SA5030747558
-0.2455052,Accra Academy,5.5707697,SA5022354480,1,
-0.2159321,Aquettey,5.6077479,SA5116094288,1,
-0.288941,McCarthy Junction,5.5655092,SA4739843023,1,
-0.1874049,Bostal Second,5.6084109,5040165393,0,SA5030747564
-0.2036133,Bridge,5.5827055,SA5116094285,1,
-0.1869055,Chinese,5.6123865,5040165391,0,SA5030747568
-0.187492,T Junction,5.6132613,5040165390,0,SA5030747569
-0.1921013,SGS,5.6021328,5040165397,0,SA5030747560
-0.1884405,Sign Board,5.6018428,5040165396,0,SA5030747562
-0.1887258,Bostal,5.6063949,5040165395,0,SA5030747563
-0.188201,Bostal First,5.6071968,5040165394,0,SA5030747565
-0.1837592,Okponglo Roundabout,5.6403652,SA5028660324,1,
-0.2182477,Polo,5.6316307,SA5028660325,1,
-0.066885,Biscuit Factory,5.6640865,SA5064890129,1,
-0.1794792,Airport Junction,5.6219506,SA4997071028,1,
-0.1775621,Atomic Second,5.6663817,4997374751,0,SA4997071025
-0.1783598,Presec,5.6617587,4997374750,0,SA4997374750
-0.2803866,Mallam Market,5.5725434,5040070776,0,SA4972894711
-0.3037498,Weija Junction,5.5564611,5040070777,0,SA5008691263
-0.1806082,License Office,5.5919333,4977880923,0,SA4977880923
-0.2013688,Nima Junction,5.5731764,5040133316,0,SA5040133316
-0.19384,Konka Curve,5.5957258,5040133317,0,SA5040133317
-0.2568799,Lapaz Market,5.6073637,5040332110,0,SA4983237011
-0.3373797,Weija,5.5722546,SA5040045040,1,
-0.3346752,Weija Market,5.5710576,SA5040045041,1,
-0.3303497,Weija School,5.5695067,SA5040045042,1,
-0.3122011,Oblogo,5.5595978,SA5040045043,1,
-0.2130633,Accra CMB,5.5506809,SA5040045045,1,
-0.2091462,Post Office,5.5416982,5088442010,0,SA5023043421
-0.2699202,Ebenezer,5.529509,5088442011,0,SA4997810027
-0.2259544,Tesano,5.604561,SA2917271600,1,
-0.1713683,Ritz Junction,5.6876395,SA4997071021,1,
-0.1971293,Alaska,5.5862518,5030650717,0,SA5030650717
-0.2464951,Appiah Danquah,5.5467717,SA5102949428,1,
-0.1786398,Opeibea Second,5.6007053,4977886631,0,SA4977886631
-0.1897591,Jack and Jill,5.6019885,SA5030650716,1,
-0.2459042,Taxi Rank,5.5467769,SA5102949429,1,
-0.3565557,Kotokou station,5.7400116,5064189142,0,SA5064189142
-0.2055429,Post Box,5.661621,SA5036565846,1,
-0.2052667,Barrier,5.6621855,SA5036565847,1,
-0.2069005,Flower pot,5.6589029,SA5036565844,1,
-0.2060374,Pharmarcy,5.6606307,SA5036565845,1,
-0.2086187,Communication,5.6542123,SA5036565842,1,
-0.1766341,Atomic Second,5.6679806,SA4997071025,1,
-0.2690014,Yellow House,5.6382209,5040917093,0,SA5040917093
-0.2093378,Sign board,5.6521095,SA5036565841,1,
-0.2402827,Wireless,5.5862405,5045432463,0,SA5045432463
-0.236322,Awonye,5.5825259,5045432462,0,SA5026603969
-0.2352191,St. Johns,5.5823546,5045432461,0,SA5026603970
-0.2354665,Tsofi,5.5780319,5045432460,0,SA5026603974
-0.204272,Haatso Junction,5.6675272,SA5036565848,1,
-0.2468737,Afropa,5.5903471,5045432464,0,SA5045432464
-0.2139185,Adabraka Market,5.5630962,4994875970,0,SA4994875970
-0.2448241,Great Lamptey,5.5577071,5045459190,0,SA5045459190
-0.2481701,Abeka Lapaz,5.6062795,4994875972,0,SA4980841285
-0.1813457,Afridom,5.564834,SA4995054809,1,
-0.2194154,Circle Industrial Area,5.5692159,SA5014716654,1,
-0.1550035,Bridge,5.6463234,5047108305,0,SA5047108305
-0.2251228,Abofu Market,5.6160622,SA5036784355,1,
-0.2329536,Neoplan,5.6240908,5020021370,0,SA5020021370
-0.2250436,Marwako,5.6121625,SA5036784357,1,
-0.2251567,Abofu Overhead,5.6137127,SA5036784356,1,
-0.2187996,Village Gym,5.6130886,SA5036784359,1,
-0.2210195,AMA,5.6129989,SA5036784358,1,
-0.1837006,Last stop,5.5533493,SA5033271029,1,
-0.247825,New Fadama,5.5983579,5112610015,0,SA5026329347
-0.2653083,Dansoman Last Stop,5.529697,5000179130,0,SA2026403681
-0.2130633,Accra CMB,5.5506809,5040045045,0,SA5040045045
-0.3303497,Weija School,5.5695067,5040045042,0,SA5040045042
-0.2855065,Mallam Junction,5.5710149,SA4462281289,1,
-0.3373797,Weija,5.5722546,5040045040,0,SA5040045040
-0.3346752,Weija Market,5.5710576,5040045041,0,SA5040045041
-0.2362923,A.M.A,5.5754828,SA5045437549,1,
-0.2393714,Paradise,5.5860981,SA5045437548,1,
-0.1795113,Opeibea First,5.5980107,SA4974193122,1,
-0.1831067,37 Hospital,5.587623,SA4974193123,1,
-0.1912352,Sankara,5.5707147,SA4974193124,1,
-0.1966274,Ridge,5.5605037,SA4974193125,1,
-0.2303119,Achimota Overhead,5.6199311,5020021371,0,SA5020021371
-0.2493454,Champion,5.6425907,SA5023052029,1,
-0.2722296,Assemblies,5.6588991,SA5023052028,1,
-0.2730378,Adusah Block Factory,5.7320935,SA5024569744,1,
-0.1691411,Bawaleshie Traffic Light,5.6416293,SA5047154062,1,
-0.2506472,Tantra Reservoir,5.6416549,SA5010303812,1,
-0.2506448,Tantra Hills Estate,5.6361666,SA5010303811,1,
-0.1893916,Osu Cemetry Junction,5.5531368,5104165254,0,SA5104165254
-0.185967,Osu Salem,5.5559081,5104165253,0,SA5083117565
-0.1744149,Kaadzano Junction,5.5536535,5104165252,0,SA5104165252
-0.1585498,La Olympia,5.5596887,5104165251,0,SA5104165251
-0.2870201,Bola Junction,5.5734026,SA5013209307,1,
-0.3095373,Mallam Gbawe,5.5767395,SA5013209306,1,
-0.2016787,Ridge,5.563561,SA5104904324,1,
-0.2942497,Gbawe Kwatey Road,5.5767319,SA5013209303,1,
-0.30845,Mallam Road,5.5772391,SA5013209302,1,
-0.2289824,Achimota Old Station,5.6151636,5020021372,0,SA5020021372
-0.1764355,Shiashie,5.6276839,SA2581150583,1,
-0.029393,Ashaiman Traffic Junction,5.6869257,5052665988,0,SA5007828433
-0.2185707,Neoplan,5.5695212,4992783156,0,SA4992783156
-0.2729429,Vineyard,5.5859568,5010113612,0,SA5010113612
-0.2539324,Filling Station,5.5591365,SA5111790654,1,
-0.2528763,Station,5.566682,SA5111790656,1,
-0.1761098,Rigal Bus stop 2,5.5531387,SA5024136427,1,
-0.1433853,Energy,5.630844,4992365325,0,SA4990644993
-0.1789361,Shell,5.5520707,SA5024136426,1,
-0.230742,CPP,5.582812,SA5026070131,1,
-0.2460741,Jesus and Mary,5.6308278,SA4990252731,1,
-0.2451977,Masalaashi,5.6314823,SA4990252730,1,
-0.2505962,Mile 7 T-Junction,5.6263989,SA4990252733,1,
-0.2478736,Mile 7 Clinic,5.629669,SA4990252732,1,
-0.2499147,Fishpond,5.6185649,SA4990252735,1,
-0.2484473,Family Life,5.6224046,SA4990252734,1,
-0.2153515,Arena,5.5455298,5022509198,0,SA5022509198
-0.261077,Hong Kong,5.6012928,5010113613,0,SA5008726859
-0.1535764,Flower Pot,5.6269062,4992365324,0,SA4990644994
-0.1656149,Adenta Station,5.7060932,4997066317,0,SA4997066317
-0.2201231,Electricity Junction,5.5799647,5039861616,0,SA5039861616
-0.2063164,Commercial Bank,5.5853664,5005030174,0,SA5005030174
-0.1763916,Okponglo,5.6409416,5104249330,0,SA4752602021
-0.2445081,Flamingo,5.5645406,SA5093104322,1,
-0.3650513,Estate,5.7256508,SA5064189145,1,
-0.3614676,Kwashiekuma,5.7111923,SA5064189147,1,
-0.3485668,Akotoshi no.1,5.745609,SA5064189140,1,
-0.3496052,Rafiki,5.7449102,SA5064189141,1,
-0.3565557,Kotokou station,5.7400116,SA5064189142,1,
-0.353171,Kwarteman,5.7362661,SA5064189143,1,
-0.2595904,Kata,5.6022547,5010113614,0,SA5010113614
-0.1773683,Legon Second Gate,5.6375586,4977925526,0,SA4977925526
-0.2124429,Roxy Cinema,5.5577685,SA4994875969,1,
-0.210626,Accra UTC,5.5495887,SA4994875968,1,
-0.2739806,Pentecost,5.6137664,5095822098,0,SA5095822098
-0.2228277,Dannex,5.574225,SA5039839200,1,
-0.1817012,SSNIT,5.5627294,5026060290,0,SA5024762423
-0.2890952,Block factory Sowutuom,5.6311019,5095822094,0,SA5095822094
-0.2855866,Heavenly Church,5.6271502,5095822095,0,SA5084834966
-0.2853957,Masalaachi Sowutuom,5.626257,5095822096,0,SA5095822096
-0.2744266,Mystical Rose Int School Junction,5.6152467,5095822097,0,SA5095822097
-0.2905494,Sowutuom,5.6311167,5095822093,0,SA5095822093
-0.2193863,Korle er naa,5.5314145,5047542834,0,SA5047542834
-0.1933249,Frensho,5.6017437,5040165398,0,SA5030747559
-0.2326423,White House,5.5283354,5047542832,0,SA4980974752
-0.2279085,Korle beach resort,5.5293018,5047542833,0,SA5047542833
-0.2355746,Wolarm,5.5277463,5047542830,0,SA5047542830
-0.2335019,Galilee,5.5281617,5047542831,0,SA5047542831
-0.2668543,Kwashieman Junction,5.5941616,5010113615,0,SA5010113615
